Delivery Month,Provider,Direction,From Zone,To Zone,Winner,Winner EIC,Participant Awarded MW,Auction Offered MW,Auction Requested MW,Auction Allocated MW,Clearing Price EUR/MWh,Auction ID,Winner Evidence,Source URL,Successful Participants
2026-10,JAO,HR→RS,HR,RS,AXPO ITALIA SPA,26X00000001311-J,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,Centrica Energy Trading A/S,11XNEAS--------Q,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,EDF TRADING Ltd,11XEDFTRADING--G,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,ENERGOLINK,28X0000000000997,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,ENERWAVE SOCIETE ANONYME,29XTHESSALPOWERA,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,Ezpada AG,11XEZPADA------P,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,GEN-I d.o.o. Beograd,34XGENI-BEOGRADH,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,"Gunvor International B.V., Amsterdam, succursale de Genève",12X-0000001807-W,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,HEKN Trading B.V.,49X000000000041S,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,Kelag International Ljubljana d.o.o.,28X-INTERENERGO8,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,MET Austria Energy Trade GmbH,14X----0000017-3,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,MFT Energy A/S,23X--161129-ME-L,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,Mind Energy A/S,11XDISAM-------V,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,TRADERGY SL,18X000000000N1RU,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HR→RS,HR,RS,VEOS,26X00000114980-5,,155,1745,155,3.55,HR-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,15
2026-10,JAO,HU→RS,HU,RS,Axpo Solutions AG,12XEGL-H-------0,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,"CEZ, a.s.",11XCEZ-CZ------1,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,Centrica Energy Trading A/S,11XNEAS--------Q,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,D. TRADING d.o.o.,31X-0153-T-000-R,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,DUFERCO HELLAS Α.Ε.,29X10001000100CN,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,Danske Commodities A/S,11XDANSKECOM---P,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,ECO Trade Srl,59X---ECOTRADE-3,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,EDF TRADING Ltd,11XEDFTRADING--G,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,EETS TRGOVINA ELEKTRICNOM ENERGIJOM DOO BEOGRAD,34X-0000000085-R,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,ELECTRADE S.P.A.,28XELECTRADE---R,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,ENERWAVE SOCIETE ANONYME,29XTHESSALPOWERA,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,EURENERGIA,26X00000106047-3,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,EnSCo Energy Services Company AG,12X-0000001905-X,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,Engelhart CTP Renewables GmbH,11X0-0000-0518-U,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,Ezpada AG,11XEZPADA------P,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,Green Energy Origination Services B.V.,52X000000000102C,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,"Gunvor International B.V., Amsterdam, succursale de Genève",12X-0000001807-W,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,IHG Core Holding Ltd,49X0000000000777,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,In Commodities A/S,45X000000000043A,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,KER TOKI POWER AD,32X001100101677Y,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,KOLEKTOR SETUP D.O.O.,28X000000000056P,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,MOTOR OIL RENEWABLE ENERGY SINGLE MEMBER S.A.,29XSOUSAKIPOWERE,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,Mind Energy A/S,11XDISAM-------V,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,Nova Energy Trading ApS,23X--150624-NET3,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,PUBLIC POWER CORPORATION S.A.,11XPPCDDE9-----D,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,Statkraft Markets GmbH,11XSTATKRAFT001N,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,TRAFIGURA PTE LTD,23X--151118-TP-K,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→RS,HU,RS,VEOS,26X00000114980-5,,528,4345,528,4.25,HU-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,28
2026-10,JAO,HU→UA,HU,UA,Axpo Solutions AG,12XEGL-H-------0,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,CASORI SRL,30XROCASORI----1,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,"CEZ, a.s.",11XCEZ-CZ------1,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,Centrica Energy Trading A/S,11XNEAS--------Q,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,D. TRADING d.o.o.,31X-0153-T-000-R,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,Danske Commodities A/S,11XDANSKECOM---P,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,ERU Europe GmbH,25X-ERUEUROPEGM1,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,Energy Financing Team (Switzerland) AG,12XEFT-SWITZERLR,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,"GEN-I, trgovanje in prodaja elektricne energije, d.o.o.",11XIGET--------D,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,Hartree Partners Power & Gas Co UK Ltd,11X-HESSENERGY-9,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,INCOM TRADE s.r.o.,24XINCOM-TRADE-D,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,Vitol Gas & Power B.V.,14X----0000009-1,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,HU→UA,HU,UA,Volta Energy Designated Activity Company,48X000000000358E,,366,2037,366,1.33,HU-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,13
2026-10,JAO,RO→RS,RO,RS,AXPO ITALIA SPA,26X00000001311-J,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,Axpo Bulgaria EAD,32XEGL-BULGARIAC,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,D. TRADING d.o.o.,31X-0153-T-000-R,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,Danske Commodities A/S,11XDANSKECOM---P,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,EDF TRADING Ltd,11XEDFTRADING--G,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,EURENERGIA,26X00000106047-3,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,Freepoint Commodities Europe LLP,11XFREEPOINT---N,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,GEN-I d.o.o. Beograd,34XGENI-BEOGRADH,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,In Commodities A/S,45X000000000043A,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,Jump Trading Global Ltd.,49X000000000112V,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,Kelag International Ljubljana d.o.o.,28X-INTERENERGO8,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,MET Austria Energy Trade GmbH,14X----0000017-3,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,Mind Energy A/S,11XDISAM-------V,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,Statkraft Markets GmbH,11XSTATKRAFT001N,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,VEOS,26X00000114980-5,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→RS,RO,RS,Vitus Capital AG,12X-0000002051-R,,701,3765,701,1,RO-RS-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,16
2026-10,JAO,RO→UA,RO,UA,CASORI SRL,30XROCASORI----1,,136,822,136,1.18,RO-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,7
2026-10,JAO,RO→UA,RO,UA,"CEZ, a.s.",11XCEZ-CZ------1,,136,822,136,1.18,RO-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,7
2026-10,JAO,RO→UA,RO,UA,Centrica Energy Trading A/S,11XNEAS--------Q,,136,822,136,1.18,RO-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,7
2026-10,JAO,RO→UA,RO,UA,D. TRADING d.o.o.,31X-0153-T-000-R,,136,822,136,1.18,RO-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,7
2026-10,JAO,RO→UA,RO,UA,Energy Financing Team (Switzerland) AG,12XEFT-SWITZERLR,,136,822,136,1.18,RO-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,7
2026-10,JAO,RO→UA,RO,UA,"GEN-I, trgovanje in prodaja elektricne energije, d.o.o.",11XIGET--------D,,136,822,136,1.18,RO-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,7
2026-10,JAO,RO→UA,RO,UA,Vitol Gas & Power B.V.,14X----0000009-1,,136,822,136,1.18,RO-UA-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,7
2026-10,JAO,RS→HR,RS,HR,EDF TRADING Ltd,11XEDFTRADING--G,,152,1978,152,2.13,RS-HR-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,8
2026-10,JAO,RS→HR,RS,HR,GEN-I d.o.o. Beograd,34XGENI-BEOGRADH,,152,1978,152,2.13,RS-HR-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,8
2026-10,JAO,RS→HR,RS,HR,GNERA ENERGIA Y TECNOLOGÍA,18XGNRA-12345-15,,152,1978,152,2.13,RS-HR-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,8
2026-10,JAO,RS→HR,RS,HR,HIFAOIL ENERGY TEAM DOO,34X-0000000097-H,,152,1978,152,2.13,RS-HR-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,8
2026-10,JAO,RS→HR,RS,HR,HOLDING SLOVENSKE ELEKTRARNE d.o.o.,11XHSE-SLOVENIAG,,152,1978,152,2.13,RS-HR-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,8
2026-10,JAO,RS→HR,RS,HR,In Commodities A/S,45X000000000043A,,152,1978,152,2.13,RS-HR-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,8
2026-10,JAO,RS→HR,RS,HR,RESPECT ENERGY SPÓŁKA AKCYJNA,19XTRMEWOBROT--I,,152,1978,152,2.13,RS-HR-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,8
2026-10,JAO,RS→HR,RS,HR,Somosierra Commodities Sp. z o.o.,53XPL000000GELL1,,152,1978,152,2.13,RS-HR-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,8
2026-10,JAO,RS→HU,RS,HU,D. TRADING d.o.o.,31X-0153-T-000-R,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,DUFERCO HELLAS Α.Ε.,29X10001000100CN,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,Danske Commodities A/S,11XDANSKECOM---P,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,EDF TRADING Ltd,11XEDFTRADING--G,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,EETS TRGOVINA ELEKTRICNOM ENERGIJOM DOO BEOGRAD,34X-0000000085-R,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,EURENERGIA,26X00000106047-3,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,Edge Tech AG,12X-00000020DP-Y,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,EnSCo Energy Services Company AG,12X-0000001905-X,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,Enerjisa Commodities B.V.,49X0000000000858,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,"GEN-I, trgovanje in prodaja elektricne energije, d.o.o.",11XIGET--------D,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,GNERA ENERGIA Y TECNOLOGÍA,18XGNRA-12345-15,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,Green Energy Origination Services B.V.,52X000000000102C,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,HIFAOIL ENERGY TEAM DOO,34X-0000000097-H,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,IHG Core Holding Ltd,49X0000000000777,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,In Commodities A/S,45X000000000043A,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,KER TOKI POWER AD,32X001100101677Y,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,KOLEKTOR SETUP D.O.O.,28X000000000056P,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,MOTOR OIL RENEWABLE ENERGY SINGLE MEMBER S.A.,29XSOUSAKIPOWERE,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,Mind Energy A/S,11XDISAM-------V,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,NOMAD ENERGY COMPANY LTD,32X0011001016581,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,Nova Energy Trading ApS,23X--150624-NET3,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→HU,RS,HU,Statkraft Markets GmbH,11XSTATKRAFT001N,,600,5476,600,4.85,RS-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,22
2026-10,JAO,RS→MK,RS,MK,EDF TRADING Ltd,11XEDFTRADING--G,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
2026-10,JAO,RS→MK,RS,MK,EURENERGIA,26X00000106047-3,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
2026-10,JAO,RS→MK,RS,MK,EVN Trading South East Europe EAD,32X-EVN-TSEE---K,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
2026-10,JAO,RS→MK,RS,MK,Energy Financing Team (Switzerland) AG,12XEFT-SWITZERLR,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
2026-10,JAO,RS→MK,RS,MK,GEN-I d.o.o. Beograd,34XGENI-BEOGRADH,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
2026-10,JAO,RS→MK,RS,MK,GREENCORE TRADE LLC import-export Gevgelija,33XGREENCORE-78T,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
2026-10,JAO,RS→MK,RS,MK,HOLDING SLOVENSKE ELEKTRARNE d.o.o.,11XHSE-SLOVENIAG,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
2026-10,JAO,RS→MK,RS,MK,MFT Energy A/S,23X--161129-ME-L,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
2026-10,JAO,RS→MK,RS,MK,MOTOR OIL RENEWABLE ENERGY SINGLE MEMBER S.A.,29XSOUSAKIPOWERE,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
2026-10,JAO,RS→MK,RS,MK,RESPECT ENERGY SPÓŁKA AKCYJNA,19XTRMEWOBROT--I,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
